,User_ID,Gender,Age,Height,Weight,Activities,Total_cal
557,15998462,female,30,162.0,57.0,3,2096.84
558,10923384,female,79,163.0,61.0,2,1598.71
559,10719211,female,67,172.0,73.0,1,1620.6
560,14807514,male,60,184.0,84.0,1,2074.56
561,15046678,female,57,171.0,76.0,3,2207.97
562,18818959,male,34,194.0,96.0,4,3657.0
563,15142192,female,42,157.0,56.0,5,2427.82
564,11682404,male,38,181.0,82.0,5,3488.4
565,19330869,male,43,179.0,83.0,1,2166.84
566,15546601,male,76,189.0,99.0,3,2868.28
567,10425714,male,37,179.0,79.0,4,3090.68
568,18936440,male,23,195.0,98.0,3,3452.16
569,17396723,male,21,205.0,108.0,1,2913.36
570,17061308,female,20,151.0,54.0,3,2094.36
571,12777154,female,23,168.0,62.0,4,2491.76
572,19349772,female,20,170.0,65.0,1,1789.2
573,18368929,female,25,173.0,71.0,2,2104.44
574,10927426,female,24,155.0,50.0,3,2016.86
575,11120168,female,29,157.0,57.0,4,2326.16
576,14150444,male,43,199.0,106.0,5,4219.52
577,18829534,female,26,175.0,66.0,1,1777.68
578,15386312,female,76,176.0,77.0,5,2572.22
579,10326650,male,43,184.0,89.0,2,2630.24
580,16735987,male,73,190.0,94.0,2,2485.18
581,16154968,male,42,198.0,104.0,4,3786.72
582,18233908,female,23,171.0,65.0,5,2809.53
583,17734647,male,22,186.0,76.0,1,2265.12
584,11814565,male,28,176.0,77.0,4,3123.11
585,16650415,female,20,170.0,64.0,4,2555.42
586,16392133,female,36,169.0,65.0,3,2191.7
587,19531492,male,26,201.0,104.0,2,3188.62
588,14513854,male,59,167.0,72.0,2,2043.53
589,14212755,female,22,152.0,50.0,2,1794.65
590,15572882,female,50,170.0,70.0,4,2411.55
591,12989515,male,22,171.0,77.0,1,2191.56
592,16566986,female,52,171.0,70.0,5,2641.76
593,17475896,female,31,169.0,66.0,4,2496.25
594,14839482,male,68,186.0,98.0,5,3564.78
595,11732358,female,48,169.0,65.0,3,2104.28
596,11729396,male,31,186.0,94.0,2,2850.38
597,12059109,female,23,159.0,60.0,3,2184.11
598,11127484,male,24,178.0,78.0,4,3210.91
599,16208945,male,58,172.0,75.0,5,2962.29
600,16089746,female,32,176.0,69.0,3,2299.89
601,11949730,female,21,144.0,47.0,1,1520.04
602,12945677,male,63,200.0,98.0,5,3762.38
603,14739798,male,77,176.0,82.0,4,2666.5
604,14908200,male,49,188.0,85.0,5,3490.87
605,13628657,male,26,189.0,91.0,5,3953.71
606,11282751,female,53,166.0,64.0,2,1813.76
607,16380066,female,31,179.0,77.0,2,2159.71
608,15480584,female,32,165.0,66.0,1,1722.24
609,17131884,female,35,178.0,71.0,2,2052.19
610,11282393,female,66,151.0,57.0,4,2007.55
611,11400717,female,40,157.0,60.0,2,1822.7
612,14759700,male,62,181.0,87.0,4,3003.74
613,10742434,female,24,159.0,58.0,2,1904.65
614,13889235,male,37,185.0,87.0,3,2993.51
615,11210225,male,49,186.0,86.0,2,2531.37
616,15183212,male,32,198.0,99.0,5,4169.93
617,15089940,female,46,164.0,62.0,3,2060.26
618,19007638,male,59,178.0,75.0,4,2729.47
619,16665718,female,42,168.0,68.0,3,2189.84
620,18904172,male,44,184.0,85.0,2,2545.54
621,12895547,female,74,175.0,77.0,4,2348.41
622,14727757,male,68,190.0,99.0,3,2960.35
623,15688519,male,58,184.0,84.0,3,2700.72
624,14525296,male,32,184.0,80.0,5,3542.36
625,13531444,male,34,192.0,93.0,3,3206.8
626,15851748,female,23,160.0,58.0,4,2400.68
627,17757572,female,52,174.0,69.0,2,1906.03
628,19102149,female,28,160.0,63.0,1,1699.44
629,15160402,female,47,172.0,66.0,4,2375.84
630,11505365,male,24,168.0,68.0,2,2302.3
631,15488420,female,73,162.0,60.0,2,1621.81
632,13804351,male,76,192.0,103.0,4,3312.52
633,17178684,male,65,163.0,69.0,2,1903.41
634,17169981,male,29,173.0,71.0,1,2047.8
635,13293552,male,20,178.0,81.0,4,3328.73
636,12004059,male,33,187.0,90.0,2,2763.2
637,16515805,female,33,170.0,61.0,1,1669.8
638,14743686,male,34,174.0,72.0,4,2917.32
639,19241040,female,43,160.0,60.0,2,1810.74
640,10111843,female,47,173.0,74.0,3,2256.64
641,16422754,female,65,187.0,82.0,2,2025.79
642,10894310,female,22,161.0,62.0,4,2478.13
643,13602949,male,28,184.0,85.0,2,2695.14
644,10382399,female,30,157.0,60.0,1,1647.12
645,18594088,male,20,184.0,84.0,1,2400.96
646,17461948,male,32,196.0,96.0,5,4072.84
647,10837809,female,56,171.0,66.0,4,2299.77
648,14604646,male,67,188.0,90.0,4,3076.37
649,17332364,male,62,207.0,105.0,2,2912.11
650,14091044,female,33,182.0,73.0,3,2368.87
651,14589218,male,46,201.0,96.0,5,3939.46
652,16684195,male,79,191.0,91.0,2,2379.44
653,13041261,female,57,152.0,57.0,2,1660.86
654,13903450,female,49,167.0,66.0,2,1868.49
655,15254554,male,41,186.0,87.0,3,2959.1
656,16463021,male,38,170.0,77.0,5,3253.75
657,13101491,male,28,189.0,84.0,4,3400.67
658,17390229,male,31,189.0,84.0,3,3024.05
659,17252426,male,48,193.0,93.0,2,2720.71
660,18795135,male,41,179.0,80.0,5,3378.58
661,14978264,male,71,201.0,103.0,2,2749.04
662,16716392,female,30,161.0,64.0,4,2446.39
663,11847392,female,30,167.0,67.0,3,2259.59
664,16402578,female,29,163.0,59.0,5,2619.15
665,18747756,male,34,184.0,88.0,1,2352.48
666,15592605,male,42,167.0,76.0,5,3147.54
667,14298031,female,51,169.0,68.0,4,2367.22
668,19230637,male,35,187.0,92.0,4,3490.36
669,12748523,female,28,172.0,68.0,1,1782.96
670,15091309,female,33,187.0,80.0,2,2206.19
671,13676898,female,22,160.0,56.0,4,2375.67
672,14175143,male,64,172.0,73.0,4,2571.8
673,19959990,female,57,157.0,57.0,3,1886.19
674,18764725,female,42,157.0,56.0,3,1980.59
675,18190914,male,24,188.0,91.0,4,3604.39
676,16994274,male,49,169.0,80.0,1,2008.56
677,19017641,male,32,184.0,81.0,4,3239.72
678,13269063,male,78,176.0,80.0,3,2342.98
679,12825803,female,53,166.0,63.0,5,2488.05
680,12404748,male,68,195.0,98.0,4,3314.07
681,19889686,male,47,200.0,108.0,3,3450.3
682,17373549,female,51,154.0,56.0,3,1906.65
683,12652678,female,64,158.0,59.0,3,1867.75
684,15607712,male,51,198.0,94.0,2,2745.88
685,16652585,female,23,153.0,55.0,4,2329.27
686,17475382,female,42,148.0,48.0,3,1836.44
687,14469039,male,23,180.0,75.0,2,2526.01
688,17475598,male,70,191.0,98.0,1,2265.12
689,19044146,male,53,189.0,94.0,2,2665.3
690,15464679,male,28,184.0,84.0,3,3016.92
691,17550893,female,48,182.0,80.0,2,2096.88
692,13148729,female,43,158.0,61.0,4,2282.0
693,15057307,female,21,178.0,71.0,2,2142.66
694,10491902,male,26,194.0,92.0,4,3656.31
695,11291448,female,53,170.0,67.0,3,2100.4
696,13714424,female,32,171.0,68.0,4,2527.47
697,16058577,male,24,212.0,105.0,2,3301.79
698,11194446,male,30,194.0,94.0,3,3285.69
699,11292568,female,31,174.0,69.0,4,2561.45
700,14980446,male,21,182.0,87.0,5,3847.69
701,13124043,male,35,186.0,86.0,2,2662.27
702,12030616,male,56,201.0,105.0,3,3299.48
703,18456986,female,34,153.0,51.0,5,2394.38
704,16000348,female,29,153.0,58.0,3,2093.89
705,17448700,female,23,147.0,51.0,5,2472.09
706,14976657,female,22,158.0,62.0,5,2719.28
707,15048165,male,42,183.0,82.0,3,2819.14
708,16518456,female,40,178.0,73.0,3,2306.71
709,17388343,male,28,179.0,83.0,1,2289.24
710,14503274,male,49,198.0,102.0,3,3286.31
711,17077938,male,28,180.0,79.0,2,2554.61
712,17280595,male,56,196.0,94.0,1,2343.6
713,15310841,female,41,167.0,61.0,5,2562.15
714,16091848,male,38,198.0,96.0,4,3644.58
715,19241743,female,21,140.0,48.0,5,2411.29
716,19330010,male,73,183.0,90.0,3,2662.28
717,16312785,male,48,183.0,91.0,4,3279.74
718,11939048,female,53,172.0,71.0,2,1921.01
719,13645476,male,43,178.0,82.0,4,3082.57
720,12302947,male,20,172.0,71.0,3,2732.18
721,12935967,male,22,184.0,85.0,5,3801.71
722,17021929,male,50,191.0,95.0,2,2725.94
723,12072919,male,46,184.0,89.0,3,2933.38
724,19682415,female,40,165.0,62.0,4,2344.62
725,17719877,female,71,163.0,65.0,2,1703.21
726,12000110,male,20,172.0,76.0,4,3158.82
727,17014420,male,68,196.0,98.0,4,3322.69
728,10654238,male,50,172.0,73.0,3,2458.45
729,11341181,male,24,166.0,71.0,1,2046.6
730,13263201,female,25,159.0,57.0,3,2124.89
731,10753894,male,34,196.0,103.0,3,3450.15
732,18676028,female,42,170.0,75.0,3,2299.58
733,17220443,female,29,140.0,40.0,3,1789.79
734,10097220,male,40,167.0,66.0,2,2108.15
735,10311591,female,77,176.0,76.0,2,1841.81
736,16913565,male,46,177.0,83.0,4,3062.39
737,12065881,female,78,168.0,71.0,3,1972.22
738,14978910,male,35,186.0,92.0,4,3481.74
739,15182279,male,21,199.0,100.0,4,3947.14
740,16256574,female,45,156.0,57.0,4,2193.34
741,13763873,female,56,172.0,65.0,5,2518.26
742,18600096,female,74,160.0,66.0,5,2334.72
743,16468967,male,46,180.0,83.0,2,2461.66
744,12659452,male,21,196.0,92.0,3,3353.58
745,12868053,male,26,180.0,75.0,1,2180.04
746,16252432,male,63,176.0,79.0,2,2199.86
747,13467771,female,34,156.0,51.0,2,1740.2
748,15039984,male,68,205.0,106.0,5,3953.52
749,14178497,male,56,182.0,87.0,3,2770.0
750,16270792,male,21,173.0,78.0,5,3527.92
751,15708155,male,20,173.0,73.0,4,3096.55
752,12660693,female,35,161.0,62.0,3,2132.02
753,13681001,male,25,194.0,97.0,3,3402.09
754,19876880,female,62,148.0,44.0,5,1999.56
755,16865355,female,63,173.0,66.0,1,1564.68
756,11272113,female,46,154.0,57.0,3,1957.96
757,13228655,male,46,175.0,80.0,4,2974.25
758,17863685,male,24,187.0,87.0,1,2435.64
759,14272817,male,43,178.0,83.0,2,2475.96
760,18676471,female,27,157.0,59.0,1,1652.52
761,10500591,male,65,172.0,80.0,3,2449.0
762,14519582,female,63,150.0,50.0,2,1524.74
763,15927085,male,59,199.0,104.0,4,3595.94
764,19674610,female,34,151.0,51.0,2,1727.82
765,19382612,female,57,172.0,70.0,5,2600.53
766,11858495,male,28,192.0,94.0,2,2919.68
767,14525242,male,31,202.0,98.0,3,3422.09
768,11948938,female,30,166.0,66.0,2,1988.8
769,15046022,male,38,176.0,77.0,1,2091.0
770,11846177,female,54,169.0,71.0,5,2635.3
771,10910225,male,54,195.0,100.0,1,2452.56
772,12720868,male,31,193.0,97.0,3,3331.1
773,16969672,male,73,167.0,69.0,5,2564.81
774,13686861,female,75,156.0,57.0,5,2147.95
775,15028308,male,39,164.0,73.0,4,2796.05
776,17100459,male,26,193.0,87.0,2,2813.39
777,15794029,female,28,157.0,59.0,5,2607.56
778,18903525,male,58,191.0,91.0,2,2575.79
779,18088844,male,79,202.0,108.0,3,3128.52
780,16375565,female,26,167.0,58.0,3,2154.81
781,14451187,female,53,159.0,57.0,4,2137.79
782,19252517,female,33,159.0,53.0,3,2007.1
783,19954897,male,60,181.0,92.0,2,2507.17
784,14386991,male,53,182.0,81.0,1,2070.36
785,14863545,male,26,185.0,85.0,1,2374.44
786,15511586,male,23,179.0,83.0,2,2669.84
787,15022966,female,31,170.0,64.0,1,1715.64
788,12871421,male,20,175.0,78.0,5,3559.84
789,18057181,male,32,168.0,73.0,5,3208.15
790,10058690,male,61,197.0,104.0,5,3915.9
791,18871900,male,27,187.0,92.0,3,3220.59
792,11027975,female,42,182.0,84.0,2,2188.45
793,19085313,female,22,158.0,56.0,3,2129.08
794,17143275,female,71,165.0,67.0,3,1955.32
795,18864632,female,28,168.0,62.0,2,1953.88
796,12769000,male,38,177.0,77.0,5,3320.25
797,16156697,female,43,173.0,69.0,1,1712.04
798,10131926,male,21,187.0,84.0,4,3465.53
799,17046316,male,38,182.0,77.0,4,3057.56
800,11896131,male,46,180.0,83.0,2,2461.66
801,19460187,male,49,193.0,97.0,1,2432.04
802,19354925,male,33,181.0,82.0,2,2571.25
803,12870156,female,61,171.0,66.0,2,1800.84
804,11443833,male,35,191.0,90.0,5,3830.4
805,18272188,male,32,202.0,99.0,5,4207.93
806,12778129,female,38,156.0,56.0,3,2006.94
807,11345999,male,58,190.0,87.0,4,3128.29
808,16908484,female,46,168.0,64.0,1,1626.72
809,13582524,female,25,171.0,70.0,2,2086.29
810,17331963,female,23,158.0,54.0,2,1855.84
811,18986390,female,24,167.0,68.0,3,2318.18
812,17452289,female,38,170.0,65.0,1,1687.68
813,10426349,female,29,147.0,48.0,3,1928.36
814,14384732,female,79,163.0,63.0,2,1625.11
815,15998213,female,37,171.0,66.0,5,2702.75
816,15533272,female,22,156.0,58.0,4,2396.37
817,17072398,male,20,182.0,82.0,3,3043.27
818,17211149,female,57,167.0,68.0,5,2546.95
819,19713210,male,58,198.0,96.0,2,2718.1
820,13815395,female,32,144.0,49.0,2,1697.03
821,18267525,female,32,174.0,69.0,1,1776.24
822,16508917,female,42,157.0,55.0,5,2409.58
823,10445424,female,50,151.0,51.0,1,1417.68
824,11570934,female,44,172.0,75.0,3,2290.59
825,14160023,male,27,174.0,75.0,4,3070.33
826,12574867,female,38,178.0,70.0,2,2019.6
827,16646989,female,23,173.0,68.0,3,2342.21
828,15292175,female,31,156.0,58.0,3,2087.69
829,10324121,female,52,148.0,55.0,4,2078.62
830,10341991,male,46,181.0,82.0,4,3073.26
831,15072374,female,56,160.0,60.0,2,1726.72
832,14854168,female,39,177.0,74.0,1,1800.84
833,10363700,male,66,188.0,98.0,5,3609.62
834,16488458,female,62,171.0,78.0,4,2449.84
835,10613350,female,63,158.0,61.0,1,1474.68
836,18890018,female,77,151.0,52.0,4,1835.57
837,16378171,female,54,184.0,79.0,3,2310.74
838,11333721,female,43,146.0,51.0,2,1657.29
839,14838024,male,30,177.0,82.0,5,3553.76
840,13719219,male,74,184.0,87.0,4,2888.86
841,16160546,female,25,164.0,62.0,2,1963.36
842,13806865,male,43,190.0,98.0,4,3564.19
843,14611370,male,40,181.0,91.0,5,3696.83
844,19468881,female,61,166.0,69.0,5,2526.05
845,17145803,female,56,168.0,66.0,1,1593.36
846,10404148,female,67,172.0,72.0,2,1843.74
847,14110534,female,72,151.0,60.0,2,1601.05
848,10361640,male,32,193.0,96.0,5,4044.34
849,12017526,male,51,177.0,76.0,1,1974.48
850,18011722,female,67,166.0,64.0,3,1942.62
851,14106041,male,65,158.0,63.0,3,1979.5
852,18893096,male,35,194.0,91.0,5,3884.93
853,16929000,male,32,187.0,90.0,2,2772.55
854,16539107,male,57,184.0,78.0,1,2000.4
855,11690321,female,50,158.0,59.0,4,2192.13
856,12149605,female,24,174.0,72.0,2,2126.57
857,18950001,female,55,167.0,66.0,2,1829.71
858,10463486,male,23,194.0,97.0,3,3423.17
859,10034058,male,79,172.0,75.0,2,1947.41
860,12133833,male,35,174.0,76.0,3,2695.76
861,11698813,female,31,171.0,71.0,1,1798.44
862,18175714,male,35,182.0,89.0,5,3718.87
863,15376428,female,70,156.0,62.0,2,1652.75
864,17923841,male,65,198.0,96.0,1,2315.04
865,13894704,female,58,160.0,56.0,4,2083.8
866,10502259,male,22,173.0,79.0,5,3541.03
867,19545737,female,24,173.0,68.0,4,2598.54
868,14522123,female,49,158.0,61.0,5,2459.93
869,11352174,female,26,171.0,65.0,3,2270.13
870,11598389,male,21,187.0,92.0,1,2542.32
871,16405106,male,23,191.0,86.0,5,3881.32
872,19928569,female,39,159.0,62.0,3,2097.3
873,16724437,male,33,170.0,76.0,4,2989.08
874,11648375,female,28,160.0,57.0,1,1630.32
875,10283089,female,70,164.0,63.0,3,1900.3
876,13230524,male,38,182.0,85.0,1,2258.52
877,13440939,male,27,192.0,90.0,2,2853.68
878,19906933,male,53,179.0,84.0,3,2714.67
879,12429563,female,38,174.0,73.0,3,2310.12
880,13387471,female,54,169.0,66.0,1,1606.8
881,10196677,male,32,173.0,77.0,3,2740.86
882,13848583,male,28,182.0,76.0,4,3151.23
883,12388580,female,27,175.0,69.0,4,2596.99
884,19737155,female,54,185.0,82.0,1,1825.68
885,10096522,female,56,165.0,70.0,3,2109.24
886,12690065,male,26,187.0,91.0,3,3209.89
887,15764363,male,25,198.0,97.0,2,3045.49
888,19509994,male,45,177.0,81.0,4,3026.86
889,12106575,female,21,166.0,63.0,1,1751.88
890,12578905,female,21,176.0,64.0,1,1785.0
891,15253251,female,36,158.0,58.0,2,1824.62
892,17312164,male,78,193.0,96.0,2,2496.72
893,17930508,male,49,176.0,76.0,1,1984.8
894,17385529,male,60,207.0,114.0,1,2705.76
895,16333757,male,32,170.0,73.0,4,2929.91
896,17619111,male,73,187.0,96.0,2,2502.22
897,11462734,female,22,167.0,61.0,2,1976.97
898,16428584,male,76,177.0,84.0,1,1902.0
899,11676381,female,50,165.0,66.0,3,2093.43
900,15905404,female,20,148.0,52.0,2,1824.08
901,16077406,female,43,169.0,66.0,1,1668.84
902,15603034,female,45,158.0,60.0,3,2021.05
903,17301298,male,23,180.0,73.0,5,3438.43
904,10921184,female,23,148.0,52.0,5,2493.75
905,17253275,female,25,162.0,62.0,4,2456.92
906,16154164,male,22,198.0,97.0,1,2682.36
907,15710102,female,58,175.0,71.0,5,2620.1
908,15768703,male,27,189.0,87.0,1,2423.16
909,16031078,male,60,187.0,87.0,2,2454.24
910,10583671,female,37,170.0,71.0,5,2790.53
911,19226537,female,24,175.0,67.0,4,2588.19
912,16991735,female,75,171.0,68.0,4,2178.85
913,18566703,male,52,183.0,84.0,5,3378.58
914,12079828,female,49,166.0,66.0,1,1628.52
915,16254780,female,31,157.0,56.0,1,1595.4
916,11678057,male,23,196.0,88.0,4,3614.22
917,18447804,male,27,179.0,84.0,3,2988.71
918,16954889,female,42,164.0,61.0,2,1840.3
919,13964681,male,36,174.0,75.0,4,2964.76
920,10562379,male,29,188.0,86.0,1,2384.4
921,19653903,female,57,167.0,65.0,5,2492.23
922,16897876,male,64,175.0,83.0,1,1971.48
923,12808543,male,63,179.0,82.0,2,2277.0
924,19941820,female,57,161.0,61.0,5,2398.75
925,11769784,male,70,190.0,99.0,3,2939.27
926,11583997,female,53,155.0,53.0,1,1432.44
927,16271091,female,50,158.0,58.0,3,1954.86
928,12523601,female,68,147.0,48.0,2,1458.6
929,18481194,male,64,169.0,79.0,4,2687.72
930,18165149,male,31,182.0,87.0,3,3033.5
931,16100787,female,33,171.0,74.0,2,2087.39
932,12924695,female,76,154.0,56.0,4,1919.23
933,17557307,female,25,183.0,77.0,3,2489.45
934,14526211,female,55,155.0,55.0,2,1654.81
935,10530197,male,27,189.0,93.0,3,3257.33
936,18293094,female,42,165.0,63.0,2,1869.17
937,10687000,female,54,159.0,54.0,5,2291.02
938,17887624,female,68,164.0,63.0,5,2347.26
939,13510620,female,33,155.0,55.0,1,1568.28
940,16994106,male,27,197.0,92.0,1,2553.36
941,18591421,male,20,184.0,78.0,3,2973.83
942,16583091,female,28,163.0,58.0,4,2369.46
943,15814407,male,54,195.0,100.0,5,3883.22
944,14353562,male,42,196.0,93.0,3,3153.47
945,13396008,male,43,174.0,78.0,3,2653.91
946,17761956,female,48,165.0,65.0,2,1856.8
947,13685979,male,52,171.0,78.0,1,1963.2
948,12562714,female,65,165.0,61.0,3,1909.75
949,16106250,female,31,160.0,60.0,3,2128.61
950,14912530,male,40,177.0,81.0,1,2146.44
951,12790385,male,62,178.0,85.0,3,2633.3
952,17483493,male,29,186.0,91.0,1,2454.6
953,12412298,female,50,159.0,59.0,5,2417.94
954,14806334,male,73,190.0,95.0,3,2822.7
955,16636721,male,37,195.0,99.0,1,2574.84
956,12295344,female,60,162.0,63.0,3,1967.57
957,10413805,male,25,184.0,82.0,2,2666.67
958,18284780,female,34,135.0,41.0,3,1754.29
959,13481966,male,29,190.0,84.0,4,3397.56
960,16130359,female,20,166.0,64.0,1,1769.04
961,18648123,male,35,175.0,80.0,5,3418.1
962,12006675,male,35,186.0,83.0,4,3269.05
963,10260043,male,45,166.0,74.0,2,2205.22
964,13646159,female,46,168.0,65.0,5,2593.88
965,18331223,male,50,187.0,81.0,1,2124.84
966,18050793,female,78,150.0,54.0,2,1480.6
967,19851050,female,40,174.0,75.0,2,2062.78
968,12411828,female,66,174.0,74.0,4,2360.49
969,17590100,female,61,158.0,60.0,4,2119.51
970,14923338,female,48,159.0,63.0,2,1815.55
971,19385382,female,20,176.0,69.0,2,2117.78
972,16178848,female,50,170.0,68.0,1,1654.56
973,17768835,female,64,154.0,61.0,3,1886.35
974,11874293,male,48,199.0,110.0,1,2689.92
975,14267850,male,29,187.0,91.0,4,3537.11
976,11685376,female,47,162.0,58.0,3,1987.88
977,11544557,female,20,166.0,60.0,3,2225.49
978,11483730,male,32,180.0,86.0,4,3323.39
979,18728608,female,59,182.0,84.0,3,2343.14
980,15309902,female,20,172.0,60.0,4,2495.38
981,19069422,male,64,209.0,112.0,4,3812.59
982,10699781,male,31,191.0,98.0,1,2583.36
983,12346765,female,30,171.0,68.0,2,2027.57
984,13460239,female,72,166.0,66.0,4,2154.52
985,19127767,female,45,159.0,62.0,2,1821.74
986,19623536,male,29,169.0,72.0,4,2932.85
987,13724595,female,37,170.0,64.0,4,2417.59
988,14724770,female,24,167.0,66.0,2,2030.05
989,19058297,female,38,169.0,64.0,3,2162.25
990,10530300,male,57,175.0,76.0,5,3029.74
991,17120461,female,50,153.0,56.0,5,2342.7
992,17188766,female,40,177.0,74.0,4,2580.6
993,17918574,female,24,171.0,72.0,4,2658.57
994,13251809,male,47,192.0,93.0,3,3069.78
995,18278454,male,50,185.0,83.0,3,2771.55
996,11963638,female,46,151.0,52.0,5,2298.62
997,17277065,male,38,185.0,91.0,1,2375.16
998,15906490,male,30,189.0,95.0,4,3637.16
999,16325355,female,42,162.0,66.0,3,2143.34
1000,11519009,female,56,167.0,70.0,4,2353.59
1001,11721128,female,39,155.0,54.0,5,2411.29
1002,10554747,male,64,195.0,99.0,2,2697.89
1003,12530660,male,35,178.0,79.0,1,2160.36
1004,12263999,male,73,200.0,106.0,2,2779.97
1005,16435736,male,26,180.0,88.0,2,2742.85
1006,15813794,female,40,154.0,59.0,2,1802.08
1007,15715378,female,63,171.0,73.0,2,1880.31
1008,18476144,male,40,169.0,70.0,4,2756.55
1009,19085705,female,33,151.0,51.0,2,1734.29
1010,19890878,female,64,175.0,67.0,4,2263.89
1011,10241519,female,21,179.0,72.0,1,1883.64
1012,12793069,male,41,183.0,85.0,4,3220.06
1013,15330323,male,58,191.0,99.0,3,3073.5
1014,15647467,female,21,171.0,62.0,1,1751.16
1015,19743732,male,28,187.0,88.0,5,3830.78
1016,18618078,female,28,173.0,71.0,1,1819.68
1017,17503482,male,44,177.0,83.0,5,3398.91
1018,10028780,female,20,170.0,67.0,3,2340.81
1019,17164452,male,59,177.0,81.0,2,2281.81
1020,17551114,male,22,189.0,86.0,4,3518.31
1021,15987630,male,35,194.0,95.0,1,2519.4
1022,16509162,male,24,177.0,81.0,2,2609.06
1023,12421249,male,60,199.0,107.0,5,4025.91
1024,12429676,male,55,192.0,91.0,3,2942.98
1025,13172958,female,39,179.0,74.0,3,2331.67
1026,14414496,male,45,196.0,94.0,2,2788.23
1027,12964208,male,59,178.0,86.0,4,2989.42
1028,18883192,female,38,166.0,63.0,1,1656.0
1029,16871011,male,20,182.0,80.0,1,2323.2
1030,16807137,male,37,183.0,88.0,4,3337.88
1031,11476534,female,37,170.0,71.0,3,2276.48
1032,18036473,male,38,194.0,101.0,2,2971.79
1033,18168592,female,33,153.0,52.0,3,1975.48
1034,12698942,female,60,151.0,58.0,5,2283.04
1035,17549375,female,62,182.0,76.0,1,1704.96
1036,12619351,male,64,183.0,89.0,5,3353.69
1037,19125737,male,26,188.0,81.0,1,2326.68
1038,15417547,male,62,190.0,95.0,2,2606.86
1039,18723537,female,56,159.0,60.0,2,1724.25
1040,12341136,female,53,164.0,65.0,3,2053.9
1041,12609769,male,25,205.0,110.0,4,4188.3
1042,13460467,male,60,166.0,69.0,4,2472.44
1043,17926631,male,25,204.0,107.0,4,4108.78
1044,17050506,female,37,174.0,75.0,4,2612.17
1045,10763040,female,22,174.0,67.0,2,2073.5
1046,15920115,female,46,159.0,59.0,5,2453.66
1047,15019770,male,24,186.0,90.0,3,3201.99
1048,10583829,female,31,177.0,72.0,2,2088.76
